location,sex,age,cause,metric,year,val,upper,lower
Peru,Both,60 to 64,All causes,Number,2012,7764.803808,8252.37208,7294.867075
Peru,Male,65 to 69,All causes,Number,2012,5224.023365,5695.448048,4774.229897
Peru,Female,65 to 69,All causes,Number,2012,4248.23762,4613.648714,3879.316238
Peru,Both,65 to 69,All causes,Number,2012,9472.260986,10067.15299,8893.811398
Peru,Male,70 to 74,All causes,Number,2012,6306.310166,6875.075507,5763.156509
Peru,Female,70 to 74,All causes,Number,2012,5258.331105,5725.474985,4787.373504
Peru,Both,70 to 74,All causes,Number,2012,11564.64127,12297.90532,10845.20926
Peru,Male,75 to 79,All causes,Number,2012,7728.767019,8405.676044,7080.523522
Peru,Female,75 to 79,All causes,Number,2012,6527.454612,7095.509011,5954.080588
Peru,Both,75 to 79,All causes,Number,2012,14256.22163,15136.82111,13393.09484
Peru,Male,80 plus,All causes,Number,2012,21148.12009,22527.60795,19803.87589
Peru,Female,80 plus,All causes,Number,2012,22836.80904,24322.11655,21324.55796
Peru,Both,80 plus,All causes,Number,2012,43984.92913,45985.47425,41990.108
Peru,Male,All Ages,All causes,Number,2012,74568.31092,80290.85786,69272.80471
Peru,Female,All Ages,All causes,Number,2012,63247.75326,67728.45462,58834.91993
Peru,Both,All Ages,All causes,Number,2012,137816.0642,145076.7085,130716.4544
Peru,Male,5-14 years,All causes,Number,2012,1434.07224,1547.041056,1326.262659
Peru,Female,5-14 years,All causes,Number,2012,1057.459266,1127.723525,988.0778976
Peru,Both,5-14 years,All causes,Number,2012,2491.531506,2675.27524,2323.36186
Peru,Male,15-49 years,All causes,Number,2012,13503.79832,14849.04061,12227.32935
Peru,Female,15-49 years,All causes,Number,2012,8036.147117,8814.329075,7265.176007
Peru,Both,15-49 years,All causes,Number,2012,21539.94543,23114.45784,20110.98443
Peru,Male,50-69 years,All causes,Number,2012,16227.92179,17774.87449,14757.31882
Peru,Female,50-69 years,All causes,Number,2012,13250.80571,14393.37792,12098.1953
Peru,Both,50-69 years,All causes,Number,2012,29478.7275,31398.35634,27662.27368
Peru,Male,70+ years,All causes,Number,2012,35183.19728,37810.56555,32647.55592
Peru,Female,70+ years,All causes,Number,2012,34622.59476,37129.31209,32052.42558
Peru,Both,70+ years,All causes,Number,2012,69805.79204,73393.19404,66268.63147
Peru,Male,<1 year,All causes,Number,2012,6623.332826,7542.885278,5713.319727
Peru,Female,<1 year,All causes,Number,2012,5340.960961,6052.100032,4652.581121
Peru,Both,<1 year,All causes,Number,2012,11964.29379,13562.03426,10412.45425
Peru,Male,80 to 84,All causes,Number,2012,8226.043119,8851.558009,7620.352407
Peru,Female,80 to 84,All causes,Number,2012,7801.776305,8396.040354,7195.808489
Peru,Both,80 to 84,All causes,Number,2012,16027.81942,16879.01011,15184.96545
Peru,Male,85 to 89,All causes,Number,2012,6892.695278,7341.357985,6452.013437
Peru,Female,85 to 89,All causes,Number,2012,7189.83206,7665.302732,6706.298292
Peru,Both,85 to 89,All causes,Number,2012,14082.52734,14724.76849,13439.16173
Peru,Male,90 to 94,All causes,Number,2012,3978.0589,4184.612399,3773.762633
Peru,Female,90 to 94,All causes,Number,2012,5020.43939,5294.37537,4740.940729
Peru,Both,90 to 94,All causes,Number,2012,8998.49829,9334.256617,8662.624431
Peru,Male,<20 years,All causes,Number,2012,10847.84775,12046.72896,9672.50438
Peru,Female,<20 years,All causes,Number,2012,8046.664507,8910.128127,7229.962918
Peru,Both,<20 years,All causes,Number,2012,18894.51226,20940.446,16947.93961
Peru,Male,10 to 24,All causes,Number,2012,3526.902317,3843.75714,3241.677258
Peru,Female,10 to 24,All causes,Number,2012,2014.492422,2171.242323,1855.141997
Peru,Both,10 to 24,All causes,Number,2012,5541.394739,5882.313637,5206.713983
Peru,Male,10 to 54,All causes,Number,2012,17296.22122,19003.91374,15703.00362
Peru,Female,10 to 54,All causes,Number,2012,11061.52328,12091.89509,10046.6894
Peru,Both,10 to 54,All causes,Number,2012,28357.7445,30390.0372,26490.45539
Peru,Male,95 plus,All causes,Number,2012,2051.322795,2150.079554,1951.890669
Peru,Female,95 plus,All causes,Number,2012,2824.761284,2967.362265,2676.259446
Peru,Both,95 plus,All causes,Number,2012,4876.084079,5043.668777,4706.645378
Peru,Male,<70 years,All causes,Number,2012,39385.11364,42614.68298,36393.5916
Peru,Female,<70 years,All causes,Number,2012,28625.1585,30805.11885,26461.20939
Peru,Both,<70 years,All causes,Number,2012,68010.27214,71831.72857,64203.08597
Peru,Male,Under 5,All causes,Number,2015,7021.848491,8656.127623,5584.805853
Peru,Female,Under 5,All causes,Number,2015,5400.588672,6500.191026,4339.298726
Peru,Both,Under 5,All causes,Number,2015,12422.43716,15085.71701,9916.412102
Peru,Male,Early Neonatal,All causes,Number,2015,2607.284472,3397.768854,1926.580084
Peru,Female,Early Neonatal,All causes,Number,2015,1953.739755,2484.401191,1491.447803
Peru,Both,Early Neonatal,All causes,Number,2015,4561.024227,5894.096362,3423.453698
Peru,Male,Late Neonatal,All causes,Number,2015,471.2932046,645.4923786,341.8752993
Peru,Female,Late Neonatal,All causes,Number,2015,653.6256064,869.5308456,498.0265224
Peru,Both,Late Neonatal,All causes,Number,2015,1124.918811,1436.233385,861.0670042
Peru,Male,Post Neonatal,All causes,Number,2015,2474.696442,3275.315387,1830.973503
Peru,Female,Post Neonatal,All causes,Number,2015,1868.314226,2465.480954,1384.017536
Peru,Both,Post Neonatal,All causes,Number,2015,4343.010667,5726.897704,3210.362881
Peru,Male,1 to 4,All causes,Number,2015,1468.574373,1849.259409,1134.542744
Peru,Female,1 to 4,All causes,Number,2015,924.9090849,1148.747828,716.9777529
Peru,Both,1 to 4,All causes,Number,2015,2393.483458,2978.789882,1848.924766
Peru,Male,5 to 9,All causes,Number,2015,696.2242105,799.7813326,600.3208434
Peru,Female,5 to 9,All causes,Number,2015,508.3224316,571.1895531,448.0327222
Peru,Both,5 to 9,All causes,Number,2015,1204.546642,1368.659298,1047.703995
Peru,Male,10 to 14,All causes,Number,2015,539.7225356,593.7393553,493.2771837
Peru,Female,10 to 14,All causes,Number,2015,443.0718265,479.891059,406.7496968
Peru,Both,10 to 14,All causes,Number,2015,982.7943621,1064.85104,907.340732
Peru,Male,15 to 19,All causes,Number,2015,1041.143879,1167.907534,915.6236028
Peru,Female,15 to 19,All causes,Number,2015,616.5994748,680.9488792,554.5013767
Peru,Both,15 to 19,All causes,Number,2015,1657.743354,1797.287019,1507.01018
Peru,Male,20 to 24,All causes,Number,2015,1534.340156,1717.316032,1350.309868
Peru,Female,20 to 24,All causes,Number,2015,698.5475671,779.5477093,621.8658791
Peru,Both,20 to 24,All causes,Number,2015,2232.887723,2430.082128,2026.848074
Peru,Male,25 to 29,All causes,Number,2015,1720.757927,1913.238061,1525.068679
Peru,Female,25 to 29,All causes,Number,2015,787.3758396,884.0946814,695.7019408
Peru,Both,25 to 29,All causes,Number,2015,2508.133767,2712.594183,2284.166289
Peru,Male,30 to 34,All causes,Number,2015,1799.45137,2003.245373,1592.671442
Peru,Female,30 to 34,All causes,Number,2015,905.8026923,1017.066245,798.8078494
Peru,Both,30 to 34,All causes,Number,2015,2705.254062,2925.497719,2465.062776
Peru,Male,35 to 39,All causes,Number,2015,1930.193551,2172.33468,1689.003859
Peru,Female,35 to 39,All causes,Number,2015,1096.524013,1246.23735,951.6195899
Peru,Both,35 to 39,All causes,Number,2015,3026.717565,3294.054564,2732.77532
Peru,Male,40 to 44,All causes,Number,2015,2162.046203,2443.499012,1882.149388
Peru,Female,40 to 44,All causes,Number,2015,1458.696063,1644.102793,1278.061075
Peru,Both,40 to 44,All causes,Number,2015,3620.742266,3935.605472,3269.897435
Peru,Male,45 to 49,All causes,Number,2015,2509.831237,2842.20786,2179.381578
Peru,Female,45 to 49,All causes,Number,2015,1882.214296,2104.513448,1664.276819
Peru,Both,45 to 49,All causes,Number,2015,4392.045533,4767.160551,3976.509602
Peru,Male,50 to 54,All causes,Number,2015,3086.081871,3485.361842,2688.008344
Peru,Female,50 to 54,All causes,Number,2015,2335.189863,2597.893759,2076.57998
Peru,Both,50 to 54,All causes,Number,2015,5421.271734,5869.239357,4921.70141
Peru,Male,55 to 59,All causes,Number,2015,3567.246943,4004.228669,3129.679192
Peru,Female,55 to 59,All causes,Number,2015,2927.091653,3248.804168,2609.712478
Peru,Both,55 to 59,All causes,Number,2015,6494.338596,6998.359443,5931.603897
Peru,Male,60 to 64,All causes,Number,2015,4260.039894,4743.512108,3773.784195
Peru,Female,60 to 64,All causes,Number,2015,3541.925019,3919.370636,3168.459196
Peru,Both,60 to 64,All causes,Number,2015,7801.964913,8371.498028,7162.201285
Peru,Male,65 to 69,All causes,Number,2015,5226.470844,5808.781913,4640.014582
Peru,Female,65 to 69,All causes,Number,2015,4294.926594,4762.887489,3832.387903
Peru,Both,65 to 69,All causes,Number,2015,9521.397438,10221.39418,8737.983185
Peru,Male,70 to 74,All causes,Number,2015,6210.98062,6903.24137,5513.580851
Peru,Female,70 to 74,All causes,Number,2015,5122.776784,5700.626331,4552.978721
Peru,Both,70 to 74,All causes,Number,2015,11333.7574,12186.40371,10386.28423
Peru,Male,75 to 79,All causes,Number,2015,7623.950687,8448.212759,6791.693106
Peru,Female,75 to 79,All causes,Number,2015,6395.367122,7101.261693,5698.473224
Peru,Both,75 to 79,All causes,Number,2015,14019.31781,15049.77257,12875.94268
Peru,Male,80 plus,All causes,Number,2015,22539.88312,24354.09213,20674.58242
Peru,Female,80 plus,All causes,Number,2015,23795.43504,25761.8973,21806.85704
Peru,Both,80 plus,All causes,Number,2015,46335.31815,48919.16456,43494.45021
Peru,Male,All Ages,All causes,Number,2015,73470.21354,80571.47023,66465.82402
Peru,Female,All Ages,All causes,Number,2015,62210.45495,67965.00463,56523.25955
Peru,Both,All Ages,All causes,Number,2015,135680.6685,144887.0788,125951.9237
Peru,Male,5-14 years,All causes,Number,2015,1235.946746,1391.93229,1103.713855
Peru,Female,5-14 years,All causes,Number,2015,951.3942581,1037.621923,863.1729072
Peru,Both,5-14 years,All causes,Number,2015,2187.341004,2425.03739,1968.38327
Peru,Male,15-49 years,All causes,Number,2015,12697.76432,14257.0735,11124.33704
Peru,Female,15-49 years,All causes,Number,2015,7445.759946,8346.385393,6554.118268
Peru,Both,15-49 years,All causes,Number,2015,20143.52427,21883.44618,18273.56012
Peru,Male,50-69 years,All causes,Number,2015,16139.83955,18041.88453,14231.48631
Peru,Female,50-69 years,All causes,Number,2015,13099.13313,14528.95605,11687.13956
Peru,Both,50-69 years,All causes,Number,2015,29238.97268,31456.87214,26767.08324
Peru,Male,70+ years,All causes,Number,2015,36374.81443,39708.4072,32981.72997
Peru,Female,70+ years,All causes,Number,2015,35313.57894,38558.12139,32056.11176
Peru,Both,70+ years,All causes,Number,2015,71688.39337,76137.52813,66658.87408
Peru,Male,<1 year,All causes,Number,2015,5553.274118,6922.817351,4347.884702
Peru,Female,<1 year,All causes,Number,2015,4475.679587,5456.197352,3585.332405
Peru,Both,<1 year,All causes,Number,2015,10028.95371,12346.7114,7943.350845
Peru,Male,80 to 84,All causes,Number,2015,8423.192624,9218.357425,7612.637916
Peru,Female,80 to 84,All causes,Number,2015,7842.240686,8606.663281,7078.462873
Peru,Both,80 to 84,All causes,Number,2015,16265.43331,17314.83611,15075.00079
Peru,Male,85 to 89,All causes,Number,2015,7468.871325,8073.498752,6846.823441
Peru,Female,85 to 89,All causes,Number,2015,7694.408749,8335.642398,7046.787291
Peru,Both,85 to 89,All causes,Number,2015,15163.28007,16008.44115,14225.53049
Peru,Male,90 to 94,All causes,Number,2015,4425.482247,4709.141942,4127.807593
Peru,Female,90 to 94,All causes,Number,2015,5277.281291,5646.597257,4904.530476
Peru,Both,90 to 94,All causes,Number,2015,9702.763537,10159.66739,9214.604465
Peru,Male,<20 years,All causes,Number,2015,9298.939116,11120.51364,7664.281506
Peru,Female,<20 years,All causes,Number,2015,6968.582405,8175.1749,5821.708642
Peru,Both,<20 years,All causes,Number,2015,16267.52152,19242.18616,13552.52303
Peru,Male,10 to 24,All causes,Number,2015,3115.20657,3456.455432,2777.513902
Peru,Female,10 to 24,All causes,Number,2015,1758.218868,1938.894106,1586.884092
Peru,Both,10 to 24,All causes,Number,2015,4873.425438,5270.054633,4463.590486
Peru,Male,10 to 54,All causes,Number,2015,16323.56873,18309.34872,14331.62671
Peru,Female,10 to 54,All causes,Number,2015,10224.02164,11415.82272,9043.220151
Peru,Both,10 to 54,All causes,Number,2015,26547.59036,28748.2841,24134.68918
Peru,Male,95 plus,All causes,Number,2015,2222.336922,2356.271375,2080.379754
Peru,Female,95 plus,All causes,Number,2015,2981.50431,3174.991074,2782.090609
Peru,Both,95 plus,All causes,Number,2015,5203.841232,5437.799033,4951.669899
Peru,Male,<70 years,All causes,Number,2015,37095.39911,40973.7042,33373.86382
Peru,Female,<70 years,All causes,Number,2015,26896.87601,29638.03254,24269.3593
Peru,Both,<70 years,All causes,Number,2015,63992.27512,69373.94703,58985.26058
Peru,Male,Under 5,All causes,Number,2017,6532.026049,8666.671965,4875.596237
Peru,Female,Under 5,All causes,Number,2017,4970.313858,6367.968019,3866.044052
Peru,Both,Under 5,All causes,Number,2017,11502.33991,15043.52245,8742.0669
Peru,Male,Early Neonatal,All causes,Number,2017,2361.265595,3151.563476,1738.625149
Peru,Female,Early Neonatal,All causes,Number,2017,1742.253123,2242.407745,1343.487422
Peru,Both,Early Neonatal,All causes,Number,2017,4103.518718,5396.99997,3084.519043
Peru,Male,Late Neonatal,All causes,Number,2017,431.2366468,575.482738,317.7922253
Peru,Female,Late Neonatal,All causes,Number,2017,580.9140239,747.6069957,448.2918906
Peru,Both,Late Neonatal,All causes,Number,2017,1012.150671,1322.666854,766.9736114
Peru,Male,Post Neonatal,All causes,Number,2017,2341.28136,3114.713627,1742.445762
Peru,Female,Post Neonatal,All causes,Number,2017,1746.28218,2243.0539,1355.051408
Peru,Both,Post Neonatal,All causes,Number,2017,4087.56354,5363.348718,3097.645646
Peru,Male,1 to 4,All causes,Number,2017,1398.242448,1823.96852,1071.717441
Peru,Female,1 to 4,All causes,Number,2017,900.8645309,1133.863456,722.3820336
Peru,Both,1 to 4,All causes,Number,2017,2299.106979,2960.546816,1793.721757
Peru,Male,5 to 9,All causes,Number,2017,669.4141418,790.2007946,566.8205319
Peru,Female,5 to 9,All causes,Number,2017,500.0142259,566.5314564,442.8533761
Peru,Both,5 to 9,All causes,Number,2017,1169.428368,1356.732251,1009.705938
Peru,Male,10 to 14,All causes,Number,2017,521.9109119,591.4758456,456.8558113
Peru,Female,10 to 14,All causes,Number,2017,416.8025582,467.9844259,369.2868898
Peru,Both,10 to 14,All causes,Number,2017,938.7134701,1040.342188,849.0554252
Peru,Male,15 to 19,All causes,Number,2017,966.2523935,1163.683169,781.6370192
Peru,Female,15 to 19,All causes,Number,2017,569.2359402,678.4604979,470.5565781
Peru,Both,15 to 19,All causes,Number,2017,1535.488334,1770.0691,1335.467292
Peru,Male,20 to 24,All causes,Number,2017,1481.36567,1784.705594,1200.40153
Peru,Female,20 to 24,All causes,Number,2017,678.433556,822.6649276,550.4942123
Peru,Both,20 to 24,All causes,Number,2017,2159.799226,2490.309764,1864.00104
Peru,Male,25 to 29,All causes,Number,2017,1718.802394,2045.646739,1409.546516
Peru,Female,25 to 29,All causes,Number,2017,780.3058689,956.6276225,624.2640982
Peru,Both,25 to 29,All causes,Number,2017,2499.108263,2870.540525,2172.614688
Peru,Male,30 to 34,All causes,Number,2017,1797.601692,2144.766986,1469.91409
Peru,Female,30 to 34,All causes,Number,2017,884.2747139,1088.156735,705.2093432
Peru,Both,30 to 34,All causes,Number,2017,2681.876406,3080.767511,2326.38412
Peru,Male,35 to 39,All causes,Number,2017,1953.730399,2370.240106,1570.52367
Peru,Female,35 to 39,All causes,Number,2017,1129.054494,1428.73466,883.8288956
Peru,Both,35 to 39,All causes,Number,2017,3082.784892,3577.412529,2619.798824
Peru,Male,40 to 44,All causes,Number,2017,2180.556281,2663.722053,1737.758165
Peru,Female,40 to 44,All causes,Number,2017,1478.992948,1844.256952,1176.642794
Peru,Both,40 to 44,All causes,Number,2017,3659.549229,4249.257236,3112.845452
Peru,Male,45 to 49,All causes,Number,2017,2546.979745,3121.380415,2021.21829
Peru,Female,45 to 49,All causes,Number,2017,1909.139292,2347.702589,1542.457346
Peru,Both,45 to 49,All causes,Number,2017,4456.119037,5161.043324,3802.195775
Peru,Male,50 to 54,All causes,Number,2017,3181.368893,3881.205132,2537.721508
Peru,Female,50 to 54,All causes,Number,2017,2452.299365,2988.497505,2000.56661
Peru,Both,50 to 54,All causes,Number,2017,5633.668258,6495.288592,4832.792288
Peru,Male,55 to 59,All causes,Number,2017,3733.472084,4509.67352,3013.878781
Peru,Female,55 to 59,All causes,Number,2017,3030.913856,3677.728598,2483.92239
Peru,Both,55 to 59,All causes,Number,2017,6764.38594,7738.646152,5846.504993
Peru,Male,60 to 64,All causes,Number,2017,4519.762209,5387.163158,3707.7661
Peru,Female,60 to 64,All causes,Number,2017,3739.266481,4512.530606,3082.791756
Peru,Both,60 to 64,All causes,Number,2017,8259.02869,9395.364195,7202.211906
Peru,Male,65 to 69,All causes,Number,2017,5523.772765,6563.502557,4547.750403
Peru,Female,65 to 69,All causes,Number,2017,4517.666929,5472.645478,3708.342245
Peru,Both,65 to 69,All causes,Number,2017,10041.43969,11421.30391,8762.687608
Peru,Male,70 to 74,All causes,Number,2017,6595.83049,7836.562675,5428.864387
Peru,Female,70 to 74,All causes,Number,2017,5393.192633,6572.20725,4396.18615
Peru,Both,70 to 74,All causes,Number,2017,11989.02312,13648.66272,10444.90307
Peru,Male,75 to 79,All causes,Number,2017,7994.954755,9452.420823,6615.435288
Peru,Female,75 to 79,All causes,Number,2017,6602.552601,8013.221931,5403.781181
Peru,Both,75 to 79,All causes,Number,2017,14597.50736,16569.46687,12762.72067
Peru,Male,80 plus,All causes,Number,2017,24620.21876,27904.85834,21397.56676
Peru,Female,80 plus,All causes,Number,2017,26168.07717,30269.21891,22546.13878
Peru,Both,80 plus,All causes,Number,2017,50788.29593,55951.25663,45981.38363
Peru,Male,All Ages,All causes,Number,2017,76538.01963,88842.02424,65027.40072
Peru,Female,All Ages,All causes,Number,2017,65220.53649,76573.85696,54968.35153
Peru,Both,All Ages,All causes,Number,2017,141758.5561,157908.1642,126715.1603
Peru,Male,5-14 years,All causes,Number,2017,1191.325054,1361.016695,1038.040237
Peru,Female,5-14 years,All causes,Number,2017,916.8167841,1019.061057,822.8102655
Peru,Both,5-14 years,All causes,Number,2017,2108.141838,2366.95809,1877.796811
Peru,Male,15-49 years,All causes,Number,2017,12645.28857,15301.98113,10169.20723
Peru,Female,15-49 years,All causes,Number,2017,7429.436812,9157.09617,5950.010981
Peru,Both,15-49 years,All causes,Number,2017,20074.72539,23137.7169,17265.95306
Peru,Male,50-69 years,All causes,Number,2017,16958.37595,20341.54437,13807.11679
Peru,Female,50-69 years,All causes,Number,2017,13740.14663,16651.40219,11275.623
Peru,Both,50-69 years,All causes,Number,2017,30698.52258,35046.42388,26642.16986
Peru,Male,70+ years,All causes,Number,2017,39211.004,45193.42981,33441.82457
Peru,Female,70+ years,All causes,Number,2017,38163.82241,44854.64809,32357.04179
Peru,Both,70+ years,All causes,Number,2017,77374.82641,86277.23106,69171.85826
Peru,Male,<1 year,All causes,Number,2017,5133.783601,6841.294601,3800.582878
Peru,Female,<1 year,All causes,Number,2017,4069.449327,5234.317607,3148.324005
Peru,Both,<1 year,All causes,Number,2017,9203.232928,12078.54862,6948.646
Peru,Male,80 to 84,All causes,Number,2017,8651.721854,10018.87893,7330.415838
Peru,Female,80 to 84,All causes,Number,2017,8026.367065,9531.831619,6723.383488
Peru,Both,80 to 84,All causes,Number,2017,16678.08892,18700.93437,14827.53478
Peru,Male,85 to 89,All causes,Number,2017,8305.064472,9424.155588,7201.974134
Peru,Female,85 to 89,All causes,Number,2017,8544.117983,9904.856564,7334.486316
Peru,Both,85 to 89,All causes,Number,2017,16849.18246,18589.36122,15231.21623
Peru,Male,90 to 94,All causes,Number,2017,5147.764907,5697.641843,4603.075342
Peru,Female,90 to 94,All causes,Number,2017,6130.550484,6934.161522,5400.045651
Peru,Both,90 to 94,All causes,Number,2017,11278.31539,12216.08619,10373.95894
Peru,Male,<20 years,All causes,Number,2017,8689.603496,10945.41376,6860.014414
Peru,Female,<20 years,All causes,Number,2017,6456.366582,7912.786115,5260.909441
Peru,Both,<20 years,All causes,Number,2017,15145.97008,18803.74884,12144.69369
Peru,Male,10 to 24,All causes,Number,2017,2969.528975,3524.313724,2467.356394
Peru,Female,10 to 24,All causes,Number,2017,1664.472054,1966.158536,1394.801319
Peru,Both,10 to 24,All causes,Number,2017,4634.00103,5271.351824,4064.308336
Peru,Male,10 to 54,All causes,Number,2017,16348.56838,19716.76357,13182.94527
Peru,Female,10 to 54,All causes,Number,2017,10298.53874,12603.42138,8311.482166
Peru,Both,10 to 54,All causes,Number,2017,26647.10712,30627.42062,22996.69211
Peru,Male,95 plus,All causes,Number,2017,2515.667524,2767.819272,2262.101442
Peru,Female,95 plus,All causes,Number,2017,3467.041642,3893.253598,3078.612201
Peru,Both,95 plus,All causes,Number,2017,5982.709165,6470.130388,5513.130656
Peru,Male,<70 years,All causes,Number,2017,37327.01563,43986.57168,31433.50982
Peru,Female,<70 years,All causes,Number,2017,27056.71409,31709.26346,22814.09662
Peru,Both,<70 years,All causes,Number,2017,64383.72971,72480.19675,56544.43301
Peru,Male,Under 5,All causes,Number,2016,6851.555532,8851.576266,5216.595493
Peru,Female,Under 5,All causes,Number,2016,5237.126736,6562.381682,4129.976134
Peru,Both,Under 5,All causes,Number,2016,12088.68227,15422.12474,9329.963683
Peru,Male,Early Neonatal,All causes,Number,2016,2502.90278,3317.040764,1820.898567
Peru,Female,Early Neonatal,All causes,Number,2016,1859.553534,2376.234409,1424.903855
Peru,Both,Early Neonatal,All causes,Number,2016,4362.456314,5678.979692,3247.837539
Peru,Male,Late Neonatal,All causes,Number,2016,452.7100168,621.3778723,324.6180934
Peru,Female,Late Neonatal,All causes,Number,2016,620.0486156,827.4268759,462.0271803
Peru,Both,Late Neonatal,All causes,Number,2016,1072.758632,1420.396537,807.6298157
Peru,Male,Post Neonatal,All causes,Number,2016,2435.118612,3251.067783,1809.710614
Peru,Female,Post Neonatal,All causes,Number,2016,1826.428066,2403.690253,1369.246548
Peru,Both,Post Neonatal,All causes,Number,2016,4261.546678,5606.132396,3196.277428
Peru,Male,1 to 4,All causes,Number,2016,1460.824123,1894.515891,1099.976452
Peru,Female,1 to 4,All causes,Number,2016,931.0965209,1188.255525,719.1088605
Peru,Both,1 to 4,All causes,Number,2016,2391.920644,3084.716323,1819.70583
Peru,Male,5 to 9,All causes,Number,2016,698.7194544,817.2832112,593.0468971
Peru,Female,5 to 9,All causes,Number,2016,496.0639382,561.6943028,436.5242061
Peru,Both,5 to 9,All causes,Number,2016,1194.783393,1378.661649,1029.745601
Peru,Male,10 to 14,All causes,Number,2016,535.1728063,601.8633881,477.8523595
Peru,Female,10 to 14,All causes,Number,2016,441.7437607,486.2565572,398.7438767
Peru,Both,10 to 14,All causes,Number,2016,976.916567,1069.552981,891.1753069
Peru,Male,15 to 19,All causes,Number,2016,1008.186455,1177.643955,854.5560932
Peru,Female,15 to 19,All causes,Number,2016,594.901072,683.0811843,514.244486
Peru,Both,15 to 19,All causes,Number,2016,1603.087527,1800.729566,1423.624926
Peru,Male,20 to 24,All causes,Number,2016,1507.491594,1751.613155,1280.258709
Peru,Female,20 to 24,All causes,Number,2016,685.8690958,798.1299208,583.525568
Peru,Both,20 to 24,All causes,Number,2016,2193.36069,2466.340154,1931.541195
Peru,Male,25 to 29,All causes,Number,2016,1715.783486,1975.165107,1471.352977
Peru,Female,25 to 29,All causes,Number,2016,794.8379892,933.346812,670.3609248
Peru,Both,25 to 29,All causes,Number,2016,2510.621475,2806.963571,2223.392157
Peru,Male,30 to 34,All causes,Number,2016,1788.108067,2062.415113,1531.38878
Peru,Female,30 to 34,All causes,Number,2016,903.8177332,1063.848421,761.0961216
Peru,Both,30 to 34,All causes,Number,2016,2691.9258,3006.875022,2386.456756
Peru,Male,35 to 39,All causes,Number,2016,1941.135366,2267.669747,1636.698535
Peru,Female,35 to 39,All causes,Number,2016,1103.728715,1324.366886,909.6188184
Peru,Both,35 to 39,All causes,Number,2016,3044.864081,3427.855126,2670.818074
Peru,Male,40 to 44,All causes,Number,2016,2163.913436,2542.312776,1812.81499
Peru,Female,40 to 44,All causes,Number,2016,1478.327902,1753.106261,1234.313451
Peru,Both,40 to 44,All causes,Number,2016,3642.241338,4095.477632,3197.584128
Peru,Male,45 to 49,All causes,Number,2016,2522.224222,2971.308976,2106.633487
Peru,Female,45 to 49,All causes,Number,2016,1898.172589,2225.89119,1604.57407
Peru,Both,45 to 49,All causes,Number,2016,4420.396811,4959.779055,3893.617086
Peru,Male,50 to 54,All causes,Number,2016,3132.371127,3676.728763,2626.936073
Peru,Female,50 to 54,All causes,Number,2016,2348.107564,2734.046645,2000.117572
Peru,Both,50 to 54,All causes,Number,2016,5480.478692,6129.877521,4841.359846
Peru,Male,55 to 59,All causes,Number,2016,3655.195413,4255.365006,3093.952368
Peru,Female,55 to 59,All causes,Number,2016,2979.530877,3457.537322,2547.057551
Peru,Both,55 to 59,All causes,Number,2016,6634.726291,7375.560958,5891.599705
Peru,Male,60 to 64,All causes,Number,2016,4389.372491,5054.730316,3760.990466
Peru,Female,60 to 64,All causes,Number,2016,3616.032725,4178.545902,3105.243599
Peru,Both,60 to 64,All causes,Number,2016,8005.405216,8845.449501,7148.27423
Peru,Male,65 to 69,All causes,Number,2016,5347.201601,6142.011448,4594.201219
Peru,Female,65 to 69,All causes,Number,2016,4385.585282,5083.194035,3753.028738
Peru,Both,65 to 69,All causes,Number,2016,9732.786883,10754.36069,8692.37543
Peru,Male,70 to 74,All causes,Number,2016,6348.729736,7292.011365,5453.732331
Peru,Female,70 to 74,All causes,Number,2016,5226.241487,6087.275766,4447.903877
Peru,Both,70 to 74,All causes,Number,2016,11574.97122,12813.73812,10315.73644
Peru,Male,75 to 79,All causes,Number,2016,7858.359263,8988.067883,6780.31687
Peru,Female,75 to 79,All causes,Number,2016,6549.220765,7604.965161,5591.777047
Peru,Both,75 to 79,All causes,Number,2016,14407.58003,15913.66556,12884.10311
Peru,Male,80 plus,All causes,Number,2016,23397.42697,25863.94194,20957.28662
Peru,Female,80 plus,All causes,Number,2016,24594.09511,27515.25352,21847.92817
Peru,Both,80 plus,All causes,Number,2016,47991.52209,51743.27178,44220.35964
Peru,Male,All Ages,All causes,Number,2016,74860.94702,84868.35992,65773.6251
Peru,Female,All Ages,All causes,Number,2016,63333.40334,71861.25998,55577.3939
Peru,Both,All Ages,All causes,Number,2016,138194.3504,151369.4637,126164.7369
Peru,Male,5-14 years,All causes,Number,2016,1233.892261,1413.047458,1078.765062
Peru,Female,5-14 years,All causes,Number,2016,937.807699,1033.001394,847.0009912
Peru,Both,5-14 years,All causes,Number,2016,2171.69996,2434.414163,1938.958212
Peru,Male,15-49 years,All causes,Number,2016,12646.84263,14744.02777,10699.47108
Peru,Female,15-49 years,All causes,Number,2016,7459.655096,8791.770653,6275.504895
Peru,Both,15-49 years,All causes,Number,2016,20106.49772,22554.88073,17731.68702
Peru,Male,50-69 years,All causes,Number,2016,16524.14063,19128.83553,14076.0478
Peru,Female,50-69 years,All causes,Number,2016,13329.25645,15453.3239,11406.06537
Peru,Both,50-69 years,All causes,Number,2016,29853.39708,33097.99863,26578.86706
Peru,Male,70+ years,All causes,Number,2016,37604.51597,42148.37297,33191.75542
